time	major_opr	minor_opr	process_name	pid	tid	parent_pid	buffer_length	entropy_bit_based	entropy_byte_based	file_name	is_rename	is_delete	file_size	offset
133348556119726952	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\sc.exe	6412	732	6632	0	0	0	\Device\HarddiskVolume3\Windows\System32\en-US\sc.exe.mui	0	0	0	0
133348556119741199	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	2124	2332	840	0	0	0	\Device\HarddiskVolume3\Windows\Prefetch\SC.EXE-6C4D4413.pf	0	0	0	0
133348556119741296	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	2124	2332	840	0	0	0	\Device\HarddiskVolume3\Windows\Prefetch\SC.EXE-6C4D4413.pf	0	0	0	0
133348556119744664	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	2124	2332	840	0	0	0	\Device\HarddiskVolume3\Windows\Prefetch\SC.EXE-6C4D4413.pf	0	0	0	0
133348556119744750	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	2124	2332	840	0	0	0	\Device\HarddiskVolume3\Windows\Prefetch\SC.EXE-6C4D4413.pf	0	0	0	0
133348556119746233	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	2124	2332	840	0	0	0	\Device\HarddiskVolume3\Windows\Prefetch\SC.EXE-6C4D4413.pf	0	0	0	0
133348556119746377	IRP_MJ_FILE_SYSTEM_CONTROL	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe	4800	6464	840	0	0	0	\Device\HarddiskVolume3	0	0	0	0
133348556119746604	IRP_MJ_FILE_SYSTEM_CONTROL	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe	4800	6464	840	0	0	0	\Device\HarddiskVolume3	0	0	0	0
133348556119746829	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	2124	2332	840	0	0	0	\Device\HarddiskVolume3\Windows\Prefetch\SC.EXE-6C4D4413.pf	0	0	0	0
133348556119746690	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	2124	2332	840	1744	0.9742534054040519	7.525725259804859	\Device\HarddiskVolume3\Windows\Prefetch\SC.EXE-6C4D4413.pf	0	0	1744	0
133348556119747581	IRP_MJ_FILE_SYSTEM_CONTROL	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe	4800	6464	840	0	0	0	\Device\HarddiskVolume3	0	0	0	0
133348556129662269	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	1560	1584	840	0	0	0	\Device\HarddiskVolume3\Windows\System32\drivers\fltMgr.sys	0	0	0	0
133348556129662430	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	1560	1584	840	0	0	0	\Device\HarddiskVolume3\Windows\System32\drivers\fltMgr.sys	0	0	0	0
133348556129663202	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	1560	1584	840	0	0	0	\Device\HarddiskVolume3\Windows\System32\drivers\fltMgr.sys	0	0	0	0
133348556129815990	IRP_MJ_FILE_SYSTEM_CONTROL	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe	4800	6464	840	0	0	0	\Device\HarddiskVolume3	0	0	0	0
133348556140368967	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8852	8956	5412	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133348556140369042	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8852	8956	5412	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133348556140395979	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8852	8956	5412	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133348556140396044	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8852	8956	5412	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133348556140396960	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8852	8956	5412	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\Fluency\en-US\.config	0	0	0	0
133348556140396997	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8852	8956	5412	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\Fluency\en-US\.config	0	0	0	0
133348556140403845	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8852	8956	5412	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133348556140403888	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8852	8956	5412	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133348556140404603	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8852	8956	5412	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\Fluency\en-US\.config	0	0	0	0
133348556140404636	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8852	8956	5412	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\Fluency\en-US\.config	0	0	0	0
133348556140443713	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7204	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140446012	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7204	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140454081	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7204	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140454452	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7204	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140457490	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140457697	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140458283	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140458479	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140458573	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140458612	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140458785	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140458809	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140460110	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140460027	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	24	0.9331343166407831	3.7661506484543557	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1957056	1957032
133348556140460368	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140460226	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.9936175503908818	7.116040337406549	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1961152	1957056
133348556140460432	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140460411	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	24	0.9234163389143093	3.7661506484543557	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1961176	1961152
133348556140460648	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140460509	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.9852986182616488	7.42244546165804	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1965272	1961176
133348556140460703	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140460684	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	24	0.9377342939868041	3.6828173151210226	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1965296	1965272
133348556140460865	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140460728	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.9971361412127293	6.340434642399922	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1965296	1965296
133348556140461474	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140461334	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.9971361412127293	6.340434642399922	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1969392	1965296
133348556140461549	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140461528	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	24	0.9129992135852473	3.7661506484543557	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1969416	1969392
133348556140461755	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140461617	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.8946097043233967	5.564269781964213	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1973512	1969416
133348556140461811	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140461791	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	24	0.9182958340544896	3.6828173151210226	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1973536	1973512
133348556140461987	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140461849	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.8986926846755185	4.886186140741936	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1977632	1973536
133348556140462044	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140462024	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	24	0.907525068754045	3.938721875540868	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1977656	1977632
133348556140462216	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140462079	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.9884546621384203	6.620580923038951	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1981752	1977656
133348556140462270	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140462295	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140462401	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140462418	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140462437	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140462483	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140463194	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140463217	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140463258	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140463278	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140463347	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140463369	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133348556140463653	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140463630	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	24	0.907525068754045	3.7661506484543557	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1981776	1981752
133348556140463831	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140463695	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.9575699308939787	7.015700078568984	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1985872	1981776
133348556140463886	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140463866	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	24	0.954434002924965	3.682817315121022	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1985896	1985872
133348556140464060	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140463926	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.6075291094373205	3.362373276600447	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1989992	1985896
133348556140464116	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140464096	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	24	0.9283620723948676	3.7661506484543557	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1990016	1989992
133348556140464286	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140464155	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.4258774738065078	2.2729412551975057	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1994112	1990016
133348556140464343	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140464323	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	24	0.9331343166407831	3.5016291673878235	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1994136	1994112
133348556140464494	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140464381	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.02229883577639068	0.06548310502352438	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1998232	1994136
133348556140464551	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140464531	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	24	0.9421631690835511	3.5994839817876887	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	1998256	1998232
133348556140464753	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	0	0
133348556140464623	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	4908	7128	840	4096	0.980887393731606	5.617708859738326	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-wal	0	0	2002352	1998256
