time	major_opr	minor_opr	process_name	pid	tid	parent_pid	buffer_length	entropy_bit_based	entropy_byte_based	file_name	is_rename	is_delete	file_size	offset
133349235784288249	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	0	0	0	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles.rar	0	0	0	0
133349235784288782	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	0	0	0	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles\c92d\132a	0	0	0	0
133349235784288977	IRP_MJ_DIRECTORY_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	0	0	0	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles\c92d\132a	0	0	0	0
133349235784289390	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	0	0	0	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles\c92d\132a\033993.ppt	0	0	0	0
133349235784302964	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	0	0	0	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles\c92d\132a\033993.ppt	0	0	0	0
133349235784291957	IRP_MJ_READ	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	1048576	0.9018331855257418	5.983405799985639	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles\c92d\132a\033993.ppt	0	0	1473536	0
133349235784335832	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	0	0	0	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles\c92d\132a\033993.ppt	0	0	0	0
133349235784309769	IRP_MJ_READ	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	3145728	0.9294544684774252	4.845540923358646	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles\c92d\132a\033993.ppt	0	0	1473536	1048576
133349235784522113	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	0	0	0	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles.rar	0	0	0	0
133349235784519784	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	262144	0.999936565844812	7.9987226223007015	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles.rar	0	0	25212856	25212923
133349235784525597	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	0	0	0	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles.rar	0	0	0	0
133349235784523276	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	262144	0.999936565844812	7.9987226223007015	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles.rar	0	0	25475067	25212923
133349235784567394	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	0	0	0	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles.rar	0	0	0	0
133349235784565368	IRP_MJ_WRITE	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	262144	0.9999769995068979	7.9987638503341545	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles.rar	0	0	25737211	25475067
133349235784614653	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Program Files\WinRAR\WinRAR.exe	2628	7100	5148	0	0	0	\Device\HarddiskVolume3\Users\gary\Desktop\myfiles\c92d\132a\033993.ppt	0	0	0	0
